Datetime,RotorSpeed,GeneratorSpeed,GeneratorTemperature,WindSpeed,WindSpeed_count,PowerOutput,SpeiseSpannung,StatusAnlage,MaxWindHeute,offsetWindDirection,PitchDeg,Status_rounded
2022-01-14 18:10:00,0.000000,0.000000,8.794157,0.209683,599,0.000000,27.800000,9.000000,1.900000,61.083472,38.524002,9.000000
2022-01-14 18:20:00,0.000000,0.000000,8.743573,0.042404,599,0.000000,27.800000,9.000000,1.900000,56.145242,38.524002,9.000000
2022-01-14 18:30:00,0.000000,0.000000,8.715025,0.369616,599,0.000000,27.800000,9.000000,1.900000,47.507513,38.524002,9.000000
2022-01-14 18:40:00,0.000000,0.000000,8.642738,0.226878,599,0.000000,27.800000,9.000000,1.900000,55.677796,38.524002,9.000000
2022-01-14 18:50:00,0.000000,0.000000,8.022204,0.110518,599,0.000000,27.800000,9.000000,1.900000,61.971619,38.521229,9.000000
2022-01-14 19:00:00,0.000000,0.000000,7.842905,0.333055,599,0.000000,27.800000,9.000000,1.900000,72.288815,38.325490,9.000000
2022-01-14 19:10:00,0.000000,0.000000,7.505833,0.238333,600,0.000000,27.800000,9.000000,1.900000,57.650000,38.192962,9.000000
2022-01-14 19:20:00,0.000000,0.000000,6.979633,0.171285,599,0.000000,27.800000,9.000000,1.900000,112.642738,38.191855,9.000000
2022-01-14 19:30:00,0.000000,0.000000,6.908514,0.075125,599,0.000000,27.800000,9.000000,1.900000,130.579299,38.191855,9.000000
2022-01-14 19:40:00,0.000000,0.000000,6.765609,0.045075,599,0.000000,27.800000,9.000000,1.900000,-90.786311,38.191855,9.000000
2022-01-14 19:50:00,0.000000,0.000000,6.184808,0.169616,599,0.000000,27.800000,9.000000,1.900000,64.505843,38.191855,9.000000
2022-01-14 20:00:00,0.000000,0.000000,6.005676,0.984474,599,0.000000,27.800000,9.000000,1.900000,159.499165,38.191855,9.000000
2022-01-14 20:10:00,2.433890,0.000000,6.011853,1.752254,599,0.000000,27.800000,9.000000,2.087145,88.569282,38.191855,9.000000
2022-01-14 20:20:00,0.676795,4.091820,6.992487,1.722371,599,0.000000,27.800000,10.078464,2.300000,-0.065109,51.708137,10.000000
2022-01-14 20:30:00,0.909182,0.000000,6.963940,1.745075,599,0.000000,27.800000,9.000000,2.300000,-2.348915,38.191855,9.000000
2022-01-14 20:40:00,4.717696,4.110184,6.780134,1.942237,599,0.000000,27.800000,10.078464,2.300000,2.746244,51.699382,10.000000
2022-01-14 20:50:00,2.896160,4.494157,6.794324,1.761603,599,0.000000,27.800000,10.078464,2.300000,6.687813,51.702519,10.000000
