Datetime,RotorSpeed,GeneratorSpeed,GeneratorTemperature,WindSpeed,WindSpeed_count,PowerOutput,SpeiseSpannung,StatusAnlage,MaxWindHeute,offsetWindDirection,PitchDeg,Status_rounded
2022-01-01 07:00:00,0.0,0.0,7.002006688963211,0.015050167224080268,598,0.0,27.8,13.0,2.2,-11.270903010033445,80.31399387000002,13.0
2022-01-01 07:10:00,0.0,0.0,6.961204013377927,0.0,598,0.0,27.8,13.0,2.2,-5.409698996655519,80.31399387000002,13.0
2022-01-01 07:20:00,0.0,0.0,6.939028475711893,0.0,597,0.0,27.800000000000004,13.0,2.2,22.413735343383586,80.31399387000002,13.0
2022-01-01 07:30:00,0.0,0.0,6.935953177257525,0.0,598,0.0,27.8,13.0,2.2,26.782608695652176,80.31399387000002,13.0
2022-01-01 07:40:00,0.0,0.0,6.9284280936454845,0.023578595317725753,598,0.0,27.8,13.0,2.2,26.043478260869566,80.31399387000002,13.0
2022-01-01 07:50:00,0.0,0.0,6.924414715719064,0.02157190635451505,598,0.0,27.8,13.0,2.2,19.130434782608695,80.31399387000002,13.0
2022-01-01 08:00:00,0.0,0.0,6.9252508361204015,0.015050167224080268,598,0.0,27.8,13.0,2.2,23.505016722408026,80.31399387000002,13.0
2022-01-01 08:10:00,0.29347826086956524,0.0,6.922240802675585,0.01555183946488294,598,0.0,27.8,13.0,2.2,10.714046822742475,80.31399387000002,13.0
2022-01-01 08:20:00,0.0,0.0,6.932274247491639,0.015050167224080268,598,0.0,27.8,13.0,2.2,3.774247491638796,80.31399387000002,13.0
2022-01-01 08:30:00,0.0,0.0,6.9092127303182584,0.01507537688442211,597,0.0,27.800000000000004,13.0,2.2,-5.994974874371859,80.31399387000002,13.0
2022-01-01 08:40:00,0.0,0.0,6.925083612040133,0.0,598,0.0,27.8,13.0,2.2,-12.418060200668897,80.31399387000002,13.0
2022-01-01 08:50:00,0.0,0.0,6.963545150501672,0.0,598,0.0,27.8,13.0,2.2,-3.3963210702341136,80.31399387000002,13.0
2022-01-01 09:00:00,0.0,0.0,6.984615384615385,0.0,598,0.0,27.8,13.0,2.2,55.22909698996656,80.31399387000002,13.0
2022-01-01 09:10:00,0.0,0.0,6.997658862876254,0.0,598,0.0,27.8,13.0,2.2,-20.603678929765888,80.31399387000002,13.0
2022-01-01 09:20:00,0.0,0.0,7.285117056856187,0.0,598,0.0,27.8,13.0,2.2,-50.21571906354515,80.31399387000002,13.0
2022-01-01 09:30:00,0.0,0.0,7.868227424749164,0.0,598,0.0,27.8,13.0,2.2,1.4816053511705685,80.31399387000002,13.0
2022-01-01 09:40:00,0.0,0.0,7.9,0.01507537688442211,597,0.0,27.800000000000004,13.0,2.2,38.34003350083752,80.31399387000002,13.0
2022-01-01 09:50:00,0.0,0.0,7.899163879598662,0.0,598,0.0,27.8,13.0,2.2,-11.822742474916389,80.31399387000002,13.0
2022-01-01 10:00:00,0.0,0.0,7.919230769230769,0.0,598,0.0,27.8,13.0,2.2,13.105351170568563,80.31399387000002,13.0
2022-01-01 10:10:00,0.0,0.0,8.057286432160804,0.0,597,0.0,27.800000000000004,13.0,2.2,2.6398659966499163,80.31399387000002,13.0
2022-01-01 10:20:00,0.0,0.0,8.520234113712375,0.0,598,0.0,27.8,13.0,2.2,-3.790969899665552,80.31399387000002,13.0
2022-01-01 10:30:00,0.0,0.0,8.794983277591975,0.0,598,0.0,27.8,13.0,2.2,3.842809364548495,80.31399387000002,13.0
2022-01-01 10:40:00,0.0,0.0,8.808040201005026,0.01507537688442211,597,0.0,27.800000000000004,13.0,2.2,-33.61641541038526,80.31399387000002,13.0
2022-01-01 10:50:00,0.0,0.0,8.833444816053513,0.0,598,0.0,27.8,13.0,2.2,-9.33779264214047,80.31399387000002,13.0
2022-01-01 11:00:00,0.0,0.0,9.028140703517588,0.0,597,0.0,27.800000000000004,13.0,2.2,7.045226130653266,80.31399387000002,13.0
2022-01-01 11:10:00,0.0,0.0,9.699665551839466,0.015050167224080268,598,0.0,27.8,13.0,2.2,-20.590301003344482,80.31399387000002,13.0
2022-01-01 11:20:00,0.0,0.0,9.798996655518396,0.0,598,0.0,27.8,13.0,2.2,-45.69230769230769,80.31399387000002,13.0
2022-01-01 11:30:00,0.0,0.0,9.808710217755443,0.01507537688442211,597,0.0,27.800000000000004,13.0,2.2,35.3534338358459,80.31399387000002,13.0
2022-01-01 11:40:00,0.0,0.0,9.839632107023412,0.015050167224080268,598,0.0,27.8,13.0,2.2,5.959866220735786,80.31399387000002,13.0
2022-01-01 11:50:00,0.0,0.0,9.830820770519264,0.01507537688442211,597,0.0,27.800000000000004,13.0,2.2,23.91959798994975,80.31399387000002,13.0
2022-01-01 12:00:00,0.19749582637729549,0.0,10.28297161936561,0.029549248747913186,599,0.0,27.8,13.0,2.2,10.51085141903172,80.31399387000002,13.0
2022-01-01 12:10:00,0.9400667779632722,0.0,10.665943238731218,0.08681135225375626,599,0.0,27.8,13.0,2.2,18.38397328881469,80.31399387000002,13.0
2022-01-01 12:20:00,1.8321666666666665,0.0,10.699166666666667,0.184,600,0.0,27.8,13.0,2.2,23.641666666666666,80.31399387000002,13.0
2022-01-01 12:30:00,1.2003338898163607,0.0,10.7,0.14023372287145242,599,0.0,27.8,13.0,2.2,25.781302170283805,80.31399387000002,13.0
2022-01-01 12:40:00,0.9373956594323873,0.0,10.7,0.03005008347245409,599,0.0,27.8,13.0,2.2,7.146911519198665,80.31399387000002,13.0
2022-01-01 12:50:00,1.1463333333333332,0.0,10.7,0.03,600,0.0,27.8,13.0,2.2,2.7283333333333335,80.31399387000002,13.0
2022-01-01 13:00:00,0.6863105175292153,0.0,10.7,0.015025041736227046,599,0.0,27.8,13.0,2.2,-3.5358931552587647,80.31399387000002,13.0
2022-01-01 13:10:00,0.16894824707846412,0.0,10.703338898163604,0.03005008347245409,599,0.0,27.8,13.0,2.2,-10.28881469115192,80.31399387000002,13.0
2022-01-01 13:20:00,0.0,0.0,10.724874791318864,0.015025041736227046,599,0.0,27.8,13.0,2.2,0.8747913188647746,80.31399387000002,13.0
2022-01-01 13:30:00,0.0,0.0,10.878964941569283,0.0,599,0.0,27.8,13.0,2.2,6.358931552587646,80.31399387000002,13.0
2022-01-01 13:40:00,0.0,0.0,11.276293823038397,0.015025041736227046,599,0.0,27.8,13.0,2.2,2.4123539232053424,80.31399387000002,13.0
2022-01-01 13:50:00,0.0,0.0,11.567391304347826,0.0,598,0.0,27.8,13.0,2.2,-21.6438127090301,80.31399387000002,13.0
2022-01-01 14:00:00,0.0001669449081803005,0.0,11.605008347245409,0.0,599,0.0,27.8,13.0,2.2,35.497495826377296,80.31399387000002,13.0
2022-01-01 14:10:00,0.012709030100334449,0.0,12.158193979933111,0.0,598,0.0,27.8,13.0,2.2,31.642140468227424,80.31399387000002,13.0
2022-01-01 14:20:00,0.0,0.0,12.537395659432386,0.0,599,0.0,27.8,13.0,2.2,-32.23873121869783,80.31399387000002,13.0
2022-01-01 14:30:00,0.0,0.0,12.570735785953177,0.0,598,0.0,27.8,13.0,2.2,24.68896321070234,80.31399387000002,13.0
2022-01-01 14:40:00,0.0,0.0,12.572909698996655,0.0,598,0.0,27.8,13.0,2.2,16.03344481605351,80.31399387000002,13.0
2022-01-01 14:50:00,0.0,0.0,12.562207357859531,0.0,598,0.0,27.8,13.0,2.2,-7.993311036789297,80.31399387000002,13.0
2022-01-01 15:00:00,0.0,0.0,12.90567612687813,0.0,599,0.0,27.8,13.0,2.2,-4.772954924874791,80.31399387000002,13.0
2022-01-01 15:10:00,0.0,0.0,13.51438127090301,0.015050167224080268,598,0.0,27.8,13.0,2.2,6.812709030100335,80.31399387000002,13.0
2022-01-01 15:20:00,0.0,0.0,13.496655518394649,0.0,598,0.0,27.8,13.0,2.2,20.50836120401338,80.31399387000002,13.0
